Data.Precipitation,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
0.01,47,58,36,17,5.41
0.01,47,59,35,23,7.51
0,52,66,36,17,5.07
0,44,57,31,25,5.45
0.01,48,59,36,16,6.54
0.82,53,60,46,12,6.61
0.25,52,62,42,10,3.57
0.01,40,55,24,23,5.74
0,45,61,29,26,6.05
0,47,63,31,24,6.61
0,52,64,38,21,3.6
0.29,51,64,39,8,4.17
0,46,60,32,22,5.64
0.3,44,57,30,18,6.84
0.11,30,36,24,15,3.11
0.5,35,44,26,28,8.55
0.2,24,31,17,25,6.12
0.75,34,45,22,22,3.8
1.59,42,52,31,26,6.84
0.85,38,48,28,19,7.11
0.5,35,44,26,28,8.55
1.18,38,47,28,26,6.98
0.38,37,44,29,26,6.21
1.22,30,34,27,9,2.87
0.6,32,35,28,28,4.7
2.22,42,49,35,21,3.62
4.67,46,51,40,15,5.54
2.2,44,49,38,12,6.77
1.05,31,34,26,12,4.6
0.66,34,39,29,26,1.72
0.32,28,36,19,25,8.2
0.22,29,40,21,24,6.02
0.36,25,36,16,24,5.71
0.19,30,40,20,22,6.24
0.09,10,18,1,24,10.78
0.02,9,17,0,24,8.84
0.04,11,19,3,24,6.34
0.09,14,21,6,25,9.31
0.07,23,30,16,22,16.27
0.12,27,36,19,29,12.52
0,19,31,5,23,1.22
0.1,21,28,14,24,18.21
0.33,24,37,14,30,5.85
1.55,36,45,27,21,6.01
2.38,33,40,25,19,6.44
2.53,47,58,35,21,6.6
2.77,42,53,31,25,4.62
0,23,28,19,6,3.64
1.95,43,45,40,12,12.18
0.04,8,11,4,4,19.64
0,-9,0,-19,21,5.27
0.19,31,35,27,23,4.81
1.05,37,43,30,8,4.77
0,9,14,3,13,10.57
0,-3,4,-10,7,6.34
0,-5,2,-14,29,0.57
0.22,32,36,27,6,3.67
0,25,31,19,17,11.24
1.05,37,40,34,12,7.6
0,25,30,20,3,9.8
2.71,43,45,40,14,13.33
0,27,33,18,27,11.1
4.22,36,38,33,13,13.55
0.03,-2,2,-7,4,5.92
0,-4,3,-12,21,2.44
0.01,6,13,-1,16,7.08
0,3,6,0,17,0.48
0,23,30,15,21,5.52
0,60,60,60,14,3.57
0,60,60,60,0,0
0,60,60,60,8,12.17
1.94,43,46,40,11,12.14
0.54,35,38,32,8,11.22
0.2,30,32,27,4,13.24
0.04,24,31,17,1,7.8
0,0,3,-5,8,9.07
0.1,-8,-3,-14,9,12.58
4.25,37,41,33,8,7.81
0,47,67,26,17,3.18
0.06,47,60,34,16,4.24
0,58,70,45,12,1.84
0,56,72,39,15,3.54
0.01,39,56,21,21,3.48
0.02,35,42,28,9,6.25
0.16,28,34,21,11,6.4
1.57,31,35,26,0,0
0.32,54,62,45,18,2.35
0.19,39,52,26,31,2.6
0,46,60,31,20,3.81
1.54,55,61,48,17,3.75
2.53,53,60,46,0,0
1.96,53,60,45,19,3.72
1.15,55,61,48,18,3.75
0.06,59,67,51,28,1.72
0.07,58,65,52,27,3.11
2.06,52,56,48,19,10.51
1.98,52,57,47,20,7.9
1.84,54,60,47,17,5.17
2.29,56,62,49,17,6.72
0.01,61,67,54,30,3.21
1.91,55,59,50,19,5.95
0.24,47,53,40,19,9.14
0.61,57,64,51,24,2.08
0.44,57,65,49,23,3.62
2.21,53,60,47,18,7.48
0.03,15,34,-3,25,1.92
0,38,52,23,22,5.7
0.33,16,28,4,25,2.58
0.01,36,47,25,24,3.88
0.17,25,34,16,15,2.8
0,39,56,21,16,4.58
0.71,27,33,21,26,13.46
0.1,25,31,18,27,12.91
1.17,25,30,18,22,14.62
1.17,25,30,18,22,14.62
0.93,50,60,38,28,6.2
2.02,61,68,53,22,9.75
0.35,46,60,32,25,5.21
0.05,45,58,32,24,6.37
0.87,65,69,61,9,11.98
0.99,61,68,54,23,7.57
0.07,52,62,41,28,8.25
2.06,44,59,37,20,6.76
1.1,46,58,33,25,6.61
0.66,55,63,46,20,6.65
0.51,54,63,44,27,9.48
1.56,59,67,50,27,10.82
1.17,43,54,32,24,5.47
1.98,35,43,25,19,6.22
2.7,35,43,27,22,9.47
0.49,37,47,27,21,5.37
1.1,39,50,28,23,5.32
0.65,42,52,31,20,6.61
0.6,74,84,65,23,2.84
0,74,81,66,19,2.74
0.07,72,82,62,10,4.48
0.11,71,81,60,6,5.18
0.01,72,80,65,19,4.7
0.21,41,46,35,19,8.08
0.38,43,49,36,13,4.87
0.53,29,36,21,13,8.78
0.07,18,24,11,27,5.81
0.06,17,26,9,13,4.9
0.18,18,26,11,14,5.22
0.2,17,25,10,18,6.68
0.02,17,22,10,22,4.27
0.36,18,25,10,18,7.1
0.47,24,31,17,14,6.95
0.06,16,24,8,19,7.72
0.13,19,25,12,17,8.25
0.13,15,23,7,21,6.22
0,17,21,9,18,5.55
0.1,19,24,13,14,5.92
0.02,11,16,5,15,4.62
0.19,20,25,14,11,6.97
0.02,14,19,8,13,5.12
0.63,25,30,19,15,7.52
0,28,37,20,15,9.92
0.01,31,46,16,25,6.15
0.01,28,34,22,14,7.71
0.17,24,31,17,14,6.14
0.01,30,36,24,20,9.85
0.25,19,26,13,18,8.07
2.27,19,25,13,21,2.15
0.6,18,24,12,14,7.72
0.42,22,28,16,18,7.51
0.3,24,31,17,14,7.91
1.28,48,60,36,22,5.87
0.16,50,62,38,20,5.71
0.33,52,60,43,17,9.07
1.34,43,53,33,20,6.61
0.59,49,60,37,22,5.1
0.04,16,23,8,26,9.32
0.02,12,19,4,31,8.87
0.11,18,26,10,26,9.4
2.15,23,30,16,26,11.01
1.37,25,33,19,24,9.44
0.48,25,31,18,26,15.71
0,60,60,60,26,15.84
0.18,20,26,14,26,14.91
0.11,17,25,8,18,3.95
0.01,20,26,14,22,7.82
0.33,21,27,15,19,7.17
0.16,19,25,12,17,6.28
0.04,17,22,12,23,4.44
0.02,18,24,12,18,6.72
0.03,14,20,7,0,0
0.33,22,26,15,15,5.08
0.08,17,22,10,15,2.75
0.01,-1,15,2,25,5.95
0.05,8,15,1,19,4.07
0.03,14,19,9,13,5.55
0.07,11,16,6,20,7.45
0.04,10,17,3,18,5.1
1.21,36,42,29,14,9
1.65,36,44,28,21,6.22
0.97,48,57,38,21,6.87
1.63,46,58,34,22,6.04
0.99,43,53,33,21,6.52
1.5,42,52,31,17,6.17
2.39,34,41,26,13,7.34
0.11,25,31,19,20,9.25
0.18,23,30,15,18,7.17
0.1,23,29,16,16,7.61
0.03,22,29,15,19,7.48
0.11,27,33,21,14,8.1
0.05,20,28,12,15,6.11
0.18,24,30,17,19,6.91
0.08,34,41,27,24,9.98
0.04,24,35,12,25,2.45
0.04,27,37,18,26,7.08
0,27,35,19,20,7.82
0.2,17,24,9,11,6.04
0.14,34,42,26,21,10.47
0.01,20,28,10,22,4.44
0.05,31,39,22,27,3.4
0.64,31,36,25,22,2.38
0.19,26,35,16,19,4.98
0.11,29,35,23,24,1.31
0.18,23,29,16,16,6.6
0.08,23,29,16,16,7.12
0.23,21,26,15,20,7.04
0.17,28,37,19,15,4.27
0.34,20,26,14,15,7.44
0.14,31,42,20,25,5.42
0,32,44,19,29,7.98
0.14,22,33,11,21,4.91
0.22,25,37,12,20,8.01
0.34,28,40,15,22,3.3
0.05,50,58,42,20,1.34
0.01,46,56,36,11,3.75
0.33,44,53,35,24,4.08
0.21,39,45,31,15,5.98
0.09,20,27,12,26,11.25
0,60,60,60,25,38.75
1.18,25,32,18,22,14.11
1.88,27,33,21,22,13.65
0,40,52,27,29,4.3
0.01,42,56,26,28,9.61
0,45,62,27,25,5.55
0.02,21,28,13,27,11.6
0.04,16,22,11,22,9.74
0.04,18,23,12,20,9.15
0.02,18,26,9,20,6.32
2.15,28,33,22,27,14.72
2.43,28,33,23,22,15.71
0.34,18,25,10,21,8.92
0.24,17,24,10,28,7.1
1.56,28,35,19,30,8.1
1.56,38,45,30,29,9.2
0.84,31,41,21,22,5.28
0.88,28,35,19,22,7.2
0.62,28,36,20,21,5.04
0.96,30,37,23,23,4
1.82,36,44,27,22,7.68
0.09,14,24,7,12,5.11
0.07,20,26,13,17,7.71
0.03,12,20,4,20,8.72
0,10,19,1,22,9.2
0.18,17,26,7,12,5.38
0.03,17,23,10,18,8.87
0.03,18,23,13,17,9.71
0.06,18,24,11,18,6.95
0.13,17,24,9,18,8.94
0.04,15,22,7,16,8.08
0.03,17,25,9,18,7.87
0.1,15,22,7,17,8.44
0,32,43,20,25,10.21
0,35,42,26,21,9.47
0,37,45,28,17,7.27
0.03,33,40,26,17,8.4
5.98,47,52,41,17,4.88
0.44,30,37,23,16,3.14
2.41,47,52,41,17,5.3
0.99,45,52,38,16,3.25
0.19,44,52,36,18,4.87
1.8,47,51,42,12,7.34
0.44,40,48,32,16,5.4
2.22,47,52,42,17,4.11
1.75,24,31,16,22,10.18
0.42,19,24,14,17,9.9
2.76,23,29,17,26,11.27
1.6,27,32,21,22,13.42
0.48,15,21,7,24,7.12
0.19,21,28,15,23,8.57
0,20,29,16,25,7.21
0.23,79,85,73,10,4.6
0.45,26,32,19,27,13.8
1.57,34,42,24,21,5.85
1.02,40,50,31,21,6.72
0.71,37,47,27,21,5.4
1.51,32,40,23,18,5.21
0.03,17,23,10,11,8
0.14,16,23,8,12,7.82
0.05,19,26,12,15,7.34
0.1,26,34,18,15,6.37
0.1,15,21,9,12,7.12
1.29,24,30,17,21,3.98
1.95,30,36,24,22,6.34
0.75,24,30,17,14,7.68
1.77,24,31,16,16,4.74
1.29,27,33,20,11,5.82
0.76,32,38,26,15,9.1
1.42,26,32,19,19,6.07
1.73,28,35,21,14,2.08
0,45,58,31,20,8.8
0,42,58,25,25,11.05
0.01,47,61,32,18,6.4
0.01,50,61,38,18,3.28
0.49,52,64,38,18,6.12
0,60,73,48,15,6.98
0,40,53,27,15,8.1
0.03,49,60,37,27,7.4
0,58,71,45,18,10.08
0,41,59,23,26,9.68
0.29,43,53,32,17,7.6
0.19,43,53,32,17,8.45
0,53,66,40,17,6.35
0,49,63,34,21,5.21
0.19,43,54,32,17,7.44
0.04,53,61,45,20,8.12
0.18,53,64,41,21,6.24
0,44,61,28,26,9.82
0,48,63,33,23,6.31
0,46,63,29,21,7.48
0,51,64,37,19,5.42
0,53,66,39,15,6.41
0.07,45,56,33,27,7.78
0.02,38,50,25,20,8.27
1,35,40,29,23,3.22
1.59,24,31,17,28,8.92
0.34,15,23,7,24,7.5
1.3,24,32,15,25,5.58
2.89,32,38,25,28,9.45
1.76,25,32,18,26,10.44
1.59,24,31,17,28,8.92
1.16,28,34,21,22,13.32
1.51,25,31,19,27,12.5
1.06,34,37,30,8,3.41
0.71,35,40,29,34,5.3
3.7,44,50,38,16,2.74
4.79,46,51,41,16,5.15
3,46,50,42,12,4.1
0.99,35,40,31,16,4.48
0.91,37,41,32,28,4.15
1.25,17,24,10,26,6.64
1.93,19,24,13,22,3.87
1.42,12,21,2,26,2.94
1.23,18,24,12,17,4.54
0,14,20,8,26,6.44
0,15,20,8,24,4.35
0,15,20,10,25,3.91
0.01,18,22,13,27,6.5
0.17,31,37,25,22,13.82
0.05,34,43,24,28,11.81
0,26,36,16,26,0.91
0.18,26,32,19,24,12.92
0.06,29,41,16,27,3.22
0.87,49,60,37,26,5.6
0.6,46,58,34,20,6.4
1.23,54,64,42,21,7.34
0.89,52,64,38,21,4.9
0.12,30,35,25,20,2.7
4.39,43,46,39,19,10.77
0.05,29,34,24,8,18.5
0.01,13,24,3,26,3.67
1.2,35,39,30,22,13.44
2.93,36,41,31,11,5.86
0.01,24,27,18,12,14.38
0.01,10,20,0,2,1.57
0.02,12,20,3,26,1.44
0.85,35,39,30,8,6.97
0,34,38,30,8,11.12
2.71,38,42,34,13,9.57
0.12,30,34,25,5,9.02
7.3,43,47,39,19,10.46
0.28,36,40,32,11,12.22
1.88,36,41,32,14,11.98
0.19,15,23,6,7,8.97
0.04,13,24,3,21,1.5
0.29,24,29,20,14,14.68
0,3,10,-3,14,0.55
0.3,32,37,27,30,7.18
0,60,60,60,14,4.25
0,60,60,60,0,0
0,60,60,60,23,12.36
3.14,43,46,40,11,9.91
1.56,38,41,34,10,5.87
0.32,31,35,26,21,11.78
0.17,31,36,25,5,3.47
0,12,20,3,7,3.94
0.07,2,6,-2,9,14.47
4.87,38,42,35,9,5.84
0,45,66,23,18,4.98
0.51,46,61,30,11,8.55
0.18,59,71,45,10,2.84
0,55,71,38,14,3.85
0.16,39,56,21,21,5.81
0,49,65,33,23,4.62
0,48,62,35,23,6.9
0,52,62,41,0,0
0.93,52,61,42,13,2.28
0.71,45,59,30,28,4.42
0,48,62,34,20,6.02
0.18,54,61,47,15,5.14
2.05,51,57,44,0,0
1.05,50,58,43,16,2.4
0.11,54,60,47,17,4.25
0.27,59,68,48,25,3.48
0.14,59,67,50,26,3.75
0.57,50,58,43,31,4.44
1.86,50,58,41,20,3.14
0.24,52,59,44,22,5.15
0.45,54,62,45,20,3.71
0.18,60,68,51,29,4.01
0.07,53,58,49,18,5.97
0.88,49,55,40,15,12.55
1.03,57,69,44,25,2.92
0.85,56,67,45,26,5.75
0.41,51,59,43,22,5.31
0,19,38,0,25,3.11
0.34,36,49,23,16,5.12
0.4,13,26,1,19,2.67
0.1,37,49,24,15,6.87
0.41,28,38,18,11,3.18
0.12,40,56,23,21,4.38
0,35,43,27,24,5.38
0,35,45,24,22,6.85
0,32,44,20,23,5.51
0,32,44,20,23,5.51
2.93,58,66,49,16,3.14
2.41,67,74,59,15,6.38
0.23,55,67,43,18,2.72
0.42,54,66,42,17,3.12
0.35,69,74,64,14,9.11
2.64,67,75,59,15,5.71
2.67,60,70,51,16,3.82
0.58,55,64,45,21,7.17
0.08,54,68,39,22,3.44
2.55,60,69,51,19,2.64
4,62,71,52,24,4.12
5.53,66,73,57,19,5.95
0.2,52,65,38,24,3.07
0.13,47,59,35,18,2.75
0.22,49,59,38,23,5.5
0.28,48,62,33,21,3.12
0.25,48,60,36,23,3.65
0.11,53,67,40,19,4.34
0.2,75,86,64,16,3.18
0.03,76,82,69,18,3.14
0,73,84,61,5,3.75
0.14,72,82,63,15,4.21
0.23,74,82,66,21,5.17
0.34,35,43,28,17,2.84
0.15,41,48,34,16,5.51
0.59,24,32,17,12,6.55
0.17,33,39,26,23,9.5
0.15,32,40,24,23,7.32
0.04,36,43,28,22,7.65
0,37,45,30,22,7.95
0.15,32,37,26,23,7.4
0,39,46,31,22,9.95
0.03,44,55,33,24,6.21
0.05,35,43,27,23,11.51
0.06,39,48,29,23,10.51
0.17,34,40,28,23,9.84
0.2,30,36,23,21,8.78
0.1,34,41,26,27,8.44
0.16,30,36,23,22,9.55
0.05,31,39,23,26,7.14
0.22,28,35,21,25,8.47
0,37,47,28,26,7.22
0,41,56,25,28,8.62
0.01,39,53,23,29,9.07
0,42,58,25,27,5.7
0,40,53,27,24,5.2
0,42,56,26,26,7.17
0.03,39,49,28,23,9.42
0.02,40,50,30,23,3.18
0.05,40,50,29,23,9.65
0.04,44,54,33,23,8.28
0.07,44,54,34,19,6.61
1.37,56,68,43,19,6.68
1.46,55,66,44,15,7.61
1.34,58,68,47,21,8.45
0,56,69,43,20,8.72
1.67,54,66,42,21,5.44
0.03,28,38,18,22,4.75
0.13,24,34,14,19,4.95
0.01,33,41,24,23,4.51
0.01,32,45,19,20,4.32
0.03,40,51,28,23,6.17
0,37,44,30,24,9.01
0,60,60,60,23,11.1
0,33,40,24,24,11.1
0.55,28,35,21,24,6.42
0.16,36,43,28,21,11.1
0.25,35,41,29,23,9.31
0.62,32,38,27,23,9.11
0.56,28,33,22,24,6.42
0.29,33,38,27,23,10.45
0.74,23,30,16,0,0
0.31,33,38,28,23,8.31
0.36,24,32,17,20,4.72
0.55,23,33,13,28,10.05
0.34,21,30,13,28,6.72
0.08,29,36,22,26,7.48
0.22,26,33,18,22,11.77
0.1,25,35,16,27,8.11
0.63,50,63,38,19,11.14
1.16,50,63,36,24,8.32
1.23,54,64,44,21,7.3
2.05,53,67,39,22,5.4
1.22,52,65,38,24,8.08
1.53,50,65,36,20,6.77
0.87,48,60,35,13,7.87
0.03,41,52,30,22,6.9
0,38,51,29,23,7.92
0,39,51,27,25,6.55
0,42,53,29,22,9.07
0,44,59,29,23,8.3
0,36,49,23,25,6.05
0,44,53,34,23,7.61
0.07,39,47,29,26,14.54
0.08,21,34,8,18,1.54
0,35,43,27,26,19.35
0,24,32,16,21,12.08
0,29,39,19,24,6.02
0,38,46,29,22,16.92
0.02,36,43,30,24,11.68
0,32,40,24,25,4.38
0.36,31,37,25,20,2.38
0.02,36,45,26,26,9.24
0.22,31,36,25,12,1.07
0.01,37,47,26,28,7.9
0.2,34,44,23,26,6.51
0.07,32,41,24,27,7.84
0.24,33,48,18,31,7.38
0.02,33,42,23,25,8.08
0.01,35,47,24,30,9.77
0.05,35,45,24,30,11.6
0.3,30,40,19,27,8.55
0.56,18,34,1,15,8.91
0.74,22,37,5,23,3.72
0.15,52,62,41,15,3.05
0.32,46,59,33,12,4.37
0.99,40,50,31,21,2.78
0.63,35,43,26,10,6.88
0,33,42,24,23,4.35
0,60,60,60,25,38.34
0.03,38,48,27,24,6.77
0.01,35,43,26,23,5.55
0,42,55,28,22,4.92
0,42,57,27,25,9.2
0.03,47,66,28,21,4.62
0,33,42,24,21,8.14
0,31,39,23,22,7.71
0.23,35,43,27,22,12.91
0.02,25,37,13,21,3.62
0.01,34,43,25,24,6.55
0.01,39,45,32,24,6.87
0.15,36,44,27,23,10.45
0.08,33,41,24,20,8.48
0.04,38,51,25,24,5.45
0.35,48,56,40,19,4.82
0.05,44,56,31,16,4.11
0.03,42,52,31,20,5.94
0.04,41,53,28,20,3.18
0,44,55,32,18,4.41
0.21,48,61,36,19,4.8
0,31,41,21,27,7.34
0.05,29,38,20,27,12.3
0.07,27,34,19,27,8.97
0.04,26,34,19,29,8.95
0,30,38,21,26,8.27
0.06,35,45,25,22,12.02
0.11,36,45,26,22,12.1
0.05,37,46,27,22,9.22
0.02,38,46,29,23,11.71
0.08,35,43,26,21,12.95
0.06,33,43,27,23,10.71
0.14,35,44,25,21,9.91
0,44,64,24,27,7.5
0,48,63,32,27,8.25
0,49,58,29,26,4.4
0,48,62,32,24,6.27
3.14,48,53,43,16,4.15
0.33,24,36,13,23,2.21
1.48,48,55,40,19,6.92
0.77,45,53,37,26,1.14
0.38,39,47,30,23,5.2
1.23,47,51,42,14,7.25
0.21,38,48,27,20,3.98
1.66,48,55,41,18,5.74
0,28,41,15,28,3.14
0.13,36,43,28,21,13.37
0.02,27,40,13,17,4.45
0,35,45,25,24,5.72
0.01,35,46,24,22,8.81
0.01,33,42,23,23,4.15
0,35,41,25,16,4.58
0.87,78,84,72,9,6.64
0,37,46,27,24,6.42
0.09,46,58,33,21,3.22
0.14,51,64,38,20,4.65
0.15,48,62,34,21,3.25
0.04,45,57,33,17,4.18
0.02,31,40,22,27,7.5
0.07,29,36,22,28,8.35
0,30,38,22,28,8.85
0.02,34,46,23,29,9.28
0.05,29,36,21,27,7.85
0.46,35,48,22,23,1.87
0.83,44,56,31,16,4.11
0.12,43,56,31,21,7.7
0.67,42,51,32,19,5.71
0.71,42,53,31,22,4.77
0.04,49,60,38,19,9.24
0.08,45,57,32,20,7.55
0.92,42,54,30,20,2.1
0,52,65,37,21,6.42
0,45,62,27,24,7.55
0.16,54,70,38,19,7.74
0,58,71,44,21,3.22
0.97,58,70,46,20,8.2
0.07,61,72,50,23,9.94
0,51,67,34,24,7.17
0,57,70,44,20,8.67
0,60,74,46,18,11.17
0,42,60,24,25,7.74
0,54,66,41,27,6.17
0,53,66,40,21,8.71
0.11,55,73,37,26,4.48
0,48,62,34,20,5.62
0,54,67,42,26,7.3
1.43,58,64,51,24,10.94
0.37,59,70,47,20,8.27
0,47,64,28,24,8.07
0.09,50,65,34,22,9
0.03,52,69,34,22,7.32
0.28,56,70,42,19,5.78
0.07,58,71,44,19,9.38
0,53,69,36,25,7.97
0,50,66,34,21,8.38
0.54,31,40,22,20,3.45
0,36,48,24,23,3.51
0.1,32,40,24,21,9.14
0.01,36,49,23,22,4.4
0.03,44,55,32,16,7.64
0.01,36,50,25,17,6.74
0,36,48,24,23,3.51
0.01,40,52,28,20,7.34
0,37,46,27,24,6.81
0.79,33,37,28,15,2.2
0.1,35,41,29,31,2.77
2.19,45,52,38,18,5.58
5.88,47,51,42,16,5.9
1.97,47,52,42,17,7.45
0.59,35,38,30,15,5.5
0.27,36,46,29,26,2.75
0.32,36,46,24,23,6.9
0.16,37,49,24,21,4.51
0.12,28,45,10,21,3.18
0.05,40,51,28,22,5.81
0.52,28,34,20,21,7.67
0.29,29,36,22,20,7.68
0.42,28,35,20,23,5.55
0.32,31,37,25,24,7.64
0.45,27,35,19,22,16.98
0.02,34,43,24,29,11.32
0.06,26,37,15,27,1.38
0.24,22,31,13,24,12.07
0.16,33,45,21,23,3.91
3.05,51,61,40,23,6.35
2.27,48,60,37,23,5.98
1.18,53,63,43,18,8.01
1.45,53,64,42,26,5.88
0.08,26,31,20,5,3.97
4.68,39,43,34,14,9.51
0.03,22,27,16,6,15.5
0,2,13,-9,25,5.05
0.4,34,37,29,16,11.17
1.76,37,40,30,8,5.9
0,11,15,6,11,16.05
0.05,0,9,-9,4,2.61
0,-1,8,-12,33,1.15
0,60,60,60,13,3.32
1.06,35,40,29,6,8.34
0,35,39,31,10,8.57
0.67,36,39,32,8,7.38
0.12,28,32,23,3,14.35
5.58,40,43,36,17,9
0.24,33,39,26,7,10.2
2.14,34,38,30,7,11.4
0.07,15,20,9,8,17.08
0.06,4,15,-6,24,0.88
0.28,21,26,14,6,9.81
0,-5,2,-14,13,0.53
0,25,33,17,20,11.2
0,60,60,60,15,2.61
0,60,60,60,31,19.23
0.98,41,44,36,11,9.51
0.3,35,37,32,17,6.97
0.28,33,35,30,14,10.6
0,26,32,20,11,6.71
0,6,11,0,8,7.4
0,-7,-2,-13,6,18.41
2.44,35,38,32,8,5.92
0.08,39,58,19,20,6.04
0,39,51,26,7,6.88
0,52,64,40,15,4.25
0.18,48,62,34,23,4.68
0.22,30,44,15,23,5.18
0,44,58,30,18,6.91
0.24,41,52,30,23,6.52
0,48,57,38,0,0
0,48,59,36,9,2.52
0,36,50,21,32,4.32
0,42,57,27,19,3.44
0.02,50,60,40,5,3.24
0.38,48,56,40,0,0
0,47,58,36,20,1.41
0.05,52,61,42,15,3.42
0,57,71,43,25,4.91
0,58,69,47,30,2.94
0.01,49,60,38,33,5.17
0.09,49,60,37,29,3.37
0.04,48,59,36,22,3.38
0.01,53,65,41,12,5.32
0,58,68,47,30,4.3
0.18,52,59,45,11,4.31
0.01,41,47,34,14,18.71
0,53,67,38,28,3.94
0,53,68,37,23,2.84
0,47,59,35,21,4.57
0.15,12,30,-6,22,4.38
1,21,32,9,7,5.87
0.23,7,20,-6,22,2.68
0.48,21,34,11,20,8.67
0.42,16,26,5,14,3.2
0.33,25,37,13,8,4.74
2.06,39,49,28,24,5.07
1.23,38,49,26,24,4.54
1.24,40,49,30,19,5.24
1.24,40,49,30,19,5.24
2.85,62,71,53,22,6.54
1.58,71,76,65,14,9.31
3.6,59,70,47,20,6.3
3.62,58,69,47,20,7.2
2.84,73,76,68,16,11.44
1.44,71,77,65,17,7.38
0.67,64,74,54,22,8.78
1.59,56,64,46,25,7.95
2.76,54,65,43,26,6.25
1.3,64,71,56,19,6.8
1.66,66,75,57,17,8.95
0.88,69,76,63,18,10.27
3.32,56,67,44,21,5.78
1.83,51,62,40,21,5.21
2.13,51,60,41,22,8.75
2.14,53,64,42,22,5.85
2.21,52,62,40,22,4.71
2.99,53,66,45,21,8
1.05,74,82,65,21,4.88
0.08,75,82,68,15,4.35
0.27,73,84,61,6,6.4
0.14,72,81,62,11,6.02
0,73,80,65,10,5.95
0.07,34,42,25,18,4.71
0.02,39,47,31,18,4.72
0.04,20,28,10,22,3.82
0.81,33,38,27,23,8.4
0.6,32,39,25,20,7.94
0.38,34,42,25,19,6.52
0.1,37,46,27,21,7.8
0.4,31,36,24,23,6.97
0.42,37,47,27,20,7.55
1.76,44,56,32,19,6.47
0.24,35,45,25,22,9.95
0.3,38,49,26,23,9.14
0.46,32,41,23,22,8.04
0.17,28,34,22,19,8.91
0.4,30,38,22,21,9.54
0.32,27,32,21,23,8.75
0.79,26,35,15,19,10.42
0.67,25,33,16,19,9.44
0.49,32,40,24,25,9.78
0.31,31,42,21,27,11.9
0.81,24,33,15,26,15.18
0.38,37,49,24,23,7.97
0.35,38,47,27,21,7.67
0.55,38,50,26,25,9.31
1.73,38,51,28,23,7.98
1.86,44,55,33,26,2.08
1.38,42,54,29,18,7.9
1.58,44,55,33,24,6.97
0.36,44,56,31,21,7.61
1.85,53,65,40,18,5.37
0.07,52,63,41,21,5.74
1.05,55,66,49,19,8.57
0,51,63,39,23,5.5
0.57,54,65,41,18,5.01
1.07,31,43,19,27,5.88
0.62,22,34,10,26,6.88
1.32,36,47,25,28,4.71
0.88,40,49,31,18,4.35
1.36,44,54,34,18,6.44
1.3,41,50,33,23,8.12
0,60,60,60,24,7.38
1.48,37,46,27,26,9
1.15,26,33,19,22,5.07
0.49,36,44,27,20,9.11
0.39,35,43,26,22,8.28
1.63,31,37,24,21,8.75
0.76,27,32,21,22,6.12
0.63,32,39,24,21,8.3
1.02,22,27,16,0,0
1.3,32,37,26,23,7.9
0.61,25,30,18,16,5.54
0.26,20,27,8,24,8.57
0.13,15,25,5,23,4.28
0.6,24,31,16,23,8.58
0.53,21,29,13,22,11.98
0.22,21,30,11,23,8.71
1.43,49,60,39,20,5.4
0.43,49,61,36,18,4.7
1.47,53,62,43,21,6.7
0.92,52,65,41,23,5.9
5.15,51,62,38,23,5.07
0.7,50,62,38,18,5.84
1.26,48,59,37,20,4.6
0.03,43,55,31,20,7.22
0.02,40,50,29,18,8.47
0.4,36,46,26,21,8.84
0.21,39,50,28,20,8.65
0.05,39,51,26,22,9.15
0.32,34,45,23,21,8.28
0.15,42,52,32,21,7.61
0,33,41,24,26,12.34
0.03,17,30,3,28,2.72
0.01,30,40,21,26,18.35
0,22,31,13,21,11.45
0.02,25,34,15,23,8.64
0.03,30,41,20,22,14.02
0,31,40,21,25,11.55
0,29,37,20,24,6.22
0.19,25,35,14,23,3.3
0,31,41,21,26,9.5
0.17,27,34,20,25,2.17
1.85,26,34,18,20,13.24
0.75,26,36,16,19,9.75
1.29,26,35,16,20,11.35
0.75,24,34,13,27,11.82
0.53,28,36,20,18,9.8
0.34,23,32,14,28,12.28
1.07,22,30,13,22,15.64
0.05,27,37,18,21,10.8
0.05,11,27,-4,19,10.64
0.05,60,26,-1,23,6.42
0.09,45,55,35,15,4.24
0.03,41,52,30,3,10.2
0,32,43,20,19,1.55
0.09,29,38,19,11,5.05
1.38,34,46,22,21,3.51
0,60,60,60,26,45.16
1.52,41,52,30,19,6.18
1.12,42,50,33,25,5.37
0.03,33,44,23,32,9.62
0.11,29,43,15,22,10.28
0,39,56,21,22,6.91
0.35,39,49,28,27,6.92
0.78,35,43,27,24,6.9
0.75,38,45,31,20,10.51
1.3,30,43,22,20,3.74
1.71,39,50,28,24,6.87
1.05,44,50,37,25,6.27
0.8,38,46,30,22,8.74
0.58,36,44,28,22,6.42
2.42,44,52,35,27,8.61
5.75,54,61,51,15,9.77
0.74,49,58,40,17,7.32
1,48,56,40,16,5.95
1.84,46,56,35,25,3.75
1.54,49,58,40,13,5.34
6.14,54,62,44,19,9.15
0.02,31,41,21,25,8.22
0,26,36,16,24,12.47
0.14,24,32,15,26,8.67
0.14,23,31,15,24,8.18
0.04,26,36,16,24,8.91
0.69,39,48,26,23,8.9
0.59,37,47,26,22,9.92
